date,cpi_annual,year,month,month_name,cpih_annual,cpi_monthly,food_inflation,housing_energy_inflation,food_beverages,alcohol_tobacco,clothing_footwear,housing_energy,furniture_household,health,transport,communication,recreation_culture,education,restaurants_hotels,miscellaneous,cpi_yoy_change,cumulative_inflation,above_target,deviation_from_target,inflation_regime
2001-04-01,1.2,2001,4,April,1.5,4.4,0.6,-0.5,,,,,,,,,,,,,0.29999999999999993,369.13239489604297,False,-0.8,Below Target
2001-05-01,1.7,2001,5,May,1.9,6.2,0.6,0.6,,,,,,,,,,,,,0.7999999999999999,369.79699912214573,False,-0.30000000000000004,Below Target
2001-06-01,1.7,2001,6,June,1.8,6.5,0.2,-0.2,,,,,,,,,,,,,0.7999999999999999,370.4625448709021,False,-0.30000000000000004,Below Target
2001-06-01,1.7,2001,6,June,1.9,6.5,0.2,-0.2,,,,,,,,,,,,,0.8999999999999999,371.12903347613593,False,-0.30000000000000004,Below Target
2001-06-01,1.7,2001,6,June,1.8,5.7,0.2,-0.2,,,,,,,,,,,,,0.7999999999999999,371.79646627356044,False,-0.30000000000000004,Below Target
2001-06-01,1.7,2001,6,June,1.9,5.7,0.2,-0.2,,,,,,,,,,,,,0.7999999999999999,372.4648446007813,False,-0.30000000000000004,Below Target
2001-06-01,1.5,2001,6,June,1.9,5.7,0.2,-0.2,,,,,,,,,,,,,0.6,373.05542565653224,False,-0.5,Below Target
2001-06-01,1.5,2001,6,June,1.8,5.7,0.2,-0.2,,,,,,,,,,,,,0.6,373.6467449386029,False,-0.5,Below Target
2001-06-01,1.5,2001,6,June,1.9,6.5,0.2,-0.2,,,,,,,,,,,,,0.6,374.2388033697761,False,-0.5,Below Target
2001-06-01,1.5,2001,6,June,1.8,6.5,0.2,-0.2,,,,,,,,,,,,,0.6,374.83160187398835,False,-0.5,Below Target
2001-07-01,1.4,2001,7,July,1.7,3.5,-0.6,-1.8,,,,,,,,,,,,,0.4999999999999999,375.3855720761747,False,-0.6000000000000001,Below Target
2001-08-01,1.8,2001,8,August,2.1,4.1,0.4,0.8,,,,,,,,,,,,,0.9,376.098650434289,False,-0.19999999999999996,Below Target
2001-09-01,1.3,2001,9,September,1.7,3.7,0.3,1.4,,,,,,,,,,,,,0.10000000000000009,376.61442397225943,False,-0.7,Below Target
2001-09-01,1.3,2001,9,September,1.8,3.6,0.3,1.4,,,,,,,,,,,,,-0.3999999999999999,377.13075626489604,False,-0.7,Below Target
2001-09-01,1.3,2001,9,September,1.8,3.7,0.3,1.4,,,,,,,,,,,,,-0.3999999999999999,377.64764791751634,False,-0.7,Below Target
2001-09-01,1.3,2001,9,September,1.7,3.6,0.3,1.4,,,,,,,,,,,,,-0.3999999999999999,378.1650995360937,False,-0.7,Below Target
2001-09-01,1.5,2001,9,September,1.7,3.7,0.3,1.4,,,,,,,,,,,,,-0.19999999999999996,378.76280591051375,False,-0.5,Below Target
2001-09-01,1.5,2001,9,September,1.8,3.6,0.3,1.4,,,,,,,,,,,,,-0.19999999999999996,379.36125941790186,False,-0.5,Below Target
2001-09-01,1.5,2001,9,September,1.8,3.7,0.3,1.4,,,,,,,,,,,,,0.0,379.9604609921742,False,-0.5,Below Target
2001-09-01,1.5,2001,9,September,1.7,3.6,0.3,1.4,,,,,,,,,,,,,0.0,380.5604115684144,False,-0.5,Below Target
2001-10-01,1.2,2001,10,October,1.6,3.8,-0.1,-1.0,,,,,,,,,,,,,-0.30000000000000004,381.04097197998277,False,-0.8,Below Target
2001-11-01,0.8,2001,11,November,1.2,3.0,-0.1,1.2,,,,,,,,,,,,,-0.7,381.3616659613027,False,-1.2,Very Low
2001-12-01,1.1,2001,12,December,1.4,3.4,0.2,1.6,,,,,,,,,,,,,-0.2999999999999998,381.80291415510055,False,-0.8999999999999999,Below Target
2001-12-01,1.1,2001,12,December,1.4,3.4,0.2,1.6,,,,,,,,,,,,,-0.7,382.24456682640937,False,-0.8999999999999999,Below Target
2001-12-01,1.1,2001,12,December,1.4,3.4,0.2,1.6,,,,,,,,,,,,,-0.19999999999999996,382.6866243460003,False,-0.8999999999999999,Below Target
2001-12-01,1.0,2001,12,December,1.4,3.4,0.2,1.6,,,,,,,,,,,,,-0.30000000000000004,383.088863199622,False,-1.0,Below Target
2001-12-01,1.0,2001,12,December,1.4,3.4,0.2,1.6,,,,,,,,,,,,,-0.30000000000000004,383.49143725228834,False,-1.0,Below Target
2001-12-01,1.0,2001,12,December,1.4,3.4,0.2,1.6,,,,,,,,,,,,,-0.30000000000000004,383.89434678333186,False,-1.0,Below Target
2001-12-01,1.0,2001,12,December,1.4,3.4,0.2,1.6,,,,,,,,,,,,,-0.5,384.29759207231785,False,-1.0,Below Target
2001-12-01,1.1,2001,12,December,1.4,3.4,0.2,1.6,,,,,,,,,,,,,-0.3999999999999999,384.7415315317175,False,-0.8999999999999999,Below Target
2002-01-01,1.6,2002,1,January,1.5,4.0,-0.2,-3.4,,,,,,,,,,,,,0.10000000000000009,385.3878535737598,False,-0.3999999999999999,Below Target
2002-01-01,1.6,2002,1,January,1.8,0.8,-0.2,-3.4,,,,,,,,,,,,,0.10000000000000009,386.03503737852486,False,-0.3999999999999999,Below Target
2002-01-01,1.6,2002,1,January,1.8,4.0,-0.2,-3.4,,,,,,,,,,,,,0.40000000000000013,386.68308409502964,False,-0.3999999999999999,Below Target
2002-01-01,1.6,2002,1,January,1.5,0.8,-0.2,-3.4,,,,,,,,,,,,,0.8,387.3319948738231,False,-0.3999999999999999,Below Target
2002-01-01,1.3,2002,1,January,1.8,0.8,-0.2,-3.4,,,,,,,,,,,,,0.19999999999999996,387.8599378682697,False,-0.7,Below Target
2002-01-01,1.3,2002,1,January,1.5,4.0,-0.2,-3.4,,,,,,,,,,,,,0.19999999999999996,388.38845280096035,False,-0.7,Below Target
2002-01-01,1.3,2002,1,January,1.5,0.8,-0.2,-3.4,,,,,,,,,,,,,0.19999999999999996,388.9175402914947,False,-0.7,Below Target
2002-01-01,1.3,2002,1,January,1.8,4.0,-0.2,-3.4,,,,,,,,,,,,,0.30000000000000004,389.44720096014373,False,-0.7,Below Target
2002-02-01,1.5,2002,2,February,1.7,3.8,0.2,0.9,,,,,,,,,,,,,0.5,390.05900996134386,False,-0.5,Below Target
2002-03-01,1.5,2002,3,March,1.7,2.7,0.3,1.4,,,,,,,,,,,,,0.5,390.67158372379555,False,-0.5,Below Target
2002-03-01,1.5,2002,3,March,1.7,3.5,0.3,1.4,,,,,,,,,,,,,0.5,391.2849232034503,False,-0.5,Below Target
2002-03-01,1.5,2002,3,March,1.7,2.7,0.3,1.4,,,,,,,,,,,,,0.3999999999999999,391.8990293574546,False,-0.5,Below Target
2002-03-01,1.5,2002,3,March,1.7,3.5,0.3,1.4,,,,,,,,,,,,,-0.10000000000000009,392.5139031441514,False,-0.5,Below Target
2002-03-01,1.5,2002,3,March,1.7,2.7,0.3,1.4,,,,,,,,,,,,,-0.10000000000000009,393.1295455230816,False,-0.5,Below Target
2002-03-01,1.5,2002,3,March,1.7,3.5,0.3,1.4,,,,,,,,,,,,,-0.10000000000000009,393.74595745498544,False,-0.5,Below Target
2002-03-01,1.5,2002,3,March,1.7,2.7,0.3,1.4,,,,,,,,,,,,,-0.10000000000000009,394.3631399018042,False,-0.5,Below Target
2002-03-01,1.5,2002,3,March,1.7,3.5,0.3,1.4,,,,,,,,,,,,,0.19999999999999996,394.9810938266814,False,-0.5,Below Target
2002-04-01,1.4,2002,4,April,1.6,2.2,0.6,-1.2,,,,,,,,,,,,,0.09999999999999987,395.5585717694793,False,-0.6000000000000001,Below Target
2002-05-01,0.8,2002,5,May,1.2,-0.9,0.2,0.8,,,,,,,,,,,,,-0.5,395.88894415065886,False,-1.2,Very Low
2002-06-01,0.6,2002,6,June,1.1,-2.2,0.0,-0.9,,,,,,,,,,,,,-0.7000000000000001,396.13688862273415,False,-1.4,Very Low
2002-06-01,0.6,2002,6,June,1.1,-0.3,0.0,-0.9,,,,,,,,,,,,,-0.9,396.38495706704543,False,-1.4,Very Low
2002-06-01,0.6,2002,6,June,1.3,-2.2,0.0,-0.9,,,,,,,,,,,,,-0.9,396.63314954557893,False,-1.4,Very Low
2002-06-01,0.6,2002,6,June,1.3,-0.3,0.0,-0.9,,,,,,,,,,,,,-0.9,396.88146612035166,False,-1.4,Very Low
2002-06-01,0.9,2002,6,June,1.1,-2.2,0.0,-0.9,,,,,,,,,,,,,-0.6,397.254127219942,False,-1.1,Very Low
2002-06-01,0.9,2002,6,June,1.1,-0.3,0.0,-0.9,,,,,,,,,,,,,-0.6,397.62706781535695,False,-1.1,Very Low
2002-06-01,0.9,2002,6,June,1.3,-2.2,0.0,-0.9,,,,,,,,,,,,,-0.6,398.0002881162185,False,-1.1,Very Low
2002-06-01,0.9,2002,6,June,1.3,-0.3,0.0,-0.9,,,,,,,,,,,,,-0.6,398.3737883323057,False,-1.1,Very Low
2002-07-01,1.1,2002,7,July,1.4,-0.2,-0.3,-1.3,,,,,,,,,,,,,-0.3999999999999999,398.83063097161033,False,-0.8999999999999999,Below Target
2002-08-01,1.0,2002,8,August,1.3,-0.1,0.2,0.4,,,,,,,,,,,,,-0.5,399.2463231640866,False,-1.0,Below Target
2002-09-01,1.0,2002,9,September,1.2,0.0,0.2,1.2,,,,,,,,,,,,,-0.3999999999999999,399.66236176672334,False,-1.0,Below Target
2002-09-01,1.0,2002,9,September,1.3,0.2,0.2,1.2,,,,,,,,,,,,,0.19999999999999996,400.0787470681955,False,-1.0,Below Target
2002-09-01,1.0,2002,9,September,1.2,0.2,0.2,1.2,,,,,,,,,,,,,0.4,400.495479357419,False,-1.0,Below Target
2002-09-01,1.0,2002,9,September,1.3,0.0,0.2,1.2,,,,,,,,,,,,,0.4,400.91255892355014,False,-1.0,Below Target
2002-09-01,1.0,2002,9,September,1.2,0.0,0.2,1.2,,,,,,,,,,,,,0.4,401.3299860559864,False,-1.0,Below Target
2002-09-01,1.0,2002,9,September,1.3,0.2,0.2,1.2,,,,,,,,,,,,,0.4,401.7477610443664,False,-1.0,Below Target
2002-09-01,1.0,2002,9,September,1.3,0.0,0.2,1.2,,,,,,,,,,,,,0.09999999999999998,402.16588417857,False,-1.0,Below Target
2002-09-01,1.0,2002,9,September,1.2,0.2,0.2,1.2,,,,,,,,,,,,,0.09999999999999998,402.5843557487188,False,-1.0,Below Target
2002-10-01,1.4,2002,10,October,1.5,0.2,0.2,-0.9,,,,,,,,,,,,,0.4999999999999999,403.170704163759,False,-0.6000000000000001,Below Target
2002-11-01,1.5,2002,11,November,1.6,0.4,0.0,0.8,,,,,,,,,,,,,0.6,403.7996675439637,False,-0.5,Below Target
2002-12-01,1.5,2002,12,December,1.6,-0.3,0.3,1.5,,,,,,,,,,,,,0.3999999999999999,404.4294171283937,False,-0.5,Below Target
2002-12-01,1.5,2002,12,December,1.7,0.1,0.3,1.5,,,,,,,,,,,,,0.5,405.05995389980416,False,-0.5,Below Target
2002-12-01,1.5,2002,12,December,1.7,-0.3,0.3,1.5,,,,,,,,,,,,,0.5,405.69127884217886,False,-0.5,Below Target
2002-12-01,1.5,2002,12,December,1.6,0.1,0.3,1.5,,,,,,,,,,,,,0.5,406.3233929407316,False,-0.5,Below Target
2002-12-01,1.7,2002,12,December,1.6,-0.3,0.3,1.5,,,,,,,,,,,,,0.7,407.0406844140643,False,-0.30000000000000004,Below Target
2002-12-01,1.7,2002,12,December,1.7,0.1,0.3,1.5,,,,,,,,,,,,,0.7,407.75899205031754,False,-0.30000000000000004,Below Target
2002-12-01,1.7,2002,12,December,1.7,-0.3,0.3,1.5,,,,,,,,,,,,,0.7,408.4783172890555,False,-0.30000000000000004,Below Target
2002-12-01,1.7,2002,12,December,1.6,0.1,0.3,1.5,,,,,,,,,,,,,0.7,409.19866157188164,False,-0.30000000000000004,Below Target
2003-01-01,1.4,2003,1,January,1.4,1.2,-0.5,-3.3,,,,,,,,,,,,,0.3999999999999999,409.79272667704896,False,-0.6000000000000001,Below Target
2003-01-01,1.4,2003,1,January,1.4,-1.1,-0.5,-3.3,,,,,,,,,,,,,0.3999999999999999,410.38748485817223,False,-0.6000000000000001,Below Target
2003-01-01,1.4,2003,1,January,1.4,1.2,-0.5,-3.3,,,,,,,,,,,,,0.0,410.9829369238402,False,-0.6000000000000001,Below Target
2003-01-01,1.4,2003,1,January,1.4,-1.1,-0.5,-3.3,,,,,,,,,,,,,-0.10000000000000009,411.5790836835847,False,-0.6000000000000001,Below Target
2003-01-01,1.3,2003,1,January,1.4,-1.1,-0.5,-3.3,,,,,,,,,,,,,-0.19999999999999996,412.13329435757527,False,-0.7,Below Target
2003-01-01,1.3,2003,1,January,1.4,1.2,-0.5,-3.3,,,,,,,,,,,,,-0.19999999999999996,412.6881054264626,False,-0.7,Below Target
2003-01-01,1.3,2003,1,January,1.4,-1.1,-0.5,-3.3,,,,,,,,,,,,,-0.19999999999999996,413.2435175406746,False,-0.7,Below Target
2003-01-01,1.3,2003,1,January,1.4,1.2,-0.5,-3.3,,,,,,,,,,,,,-0.19999999999999996,413.79953135134366,False,-0.7,Below Target
2003-02-01,1.6,2003,2,February,1.6,-0.5,0.3,0.6,,,,,,,,,,,,,-0.09999999999999987,414.48459739314546,False,-0.3999999999999999,Below Target
2003-03-01,1.5,2003,3,March,1.5,-0.3,0.3,1.5,,,,,,,,,,,,,-0.19999999999999996,415.1277031398869,False,-0.5,Below Target
2003-03-01,1.5,2003,3,March,1.6,-0.3,0.3,1.5,,,,,,,,,,,,,-0.19999999999999996,415.77161276881174,False,-0.5,Below Target
2003-03-01,1.5,2003,3,March,1.6,-0.6,0.3,1.5,,,,,,,,,,,,,-0.19999999999999996,416.41632728477276,False,-0.5,Below Target
2003-03-01,1.5,2003,3,March,1.5,-0.6,0.3,1.5,,,,,,,,,,,,,0.10000000000000009,417.06184769387875,False,-0.5,Below Target
2003-03-01,1.5,2003,3,March,1.6,-0.6,0.3,1.5,,,,,,,,,,,,,0.10000000000000009,417.7081750034961,False,-0.5,Below Target
2003-03-01,1.5,2003,3,March,1.5,-0.3,0.3,1.5,,,,,,,,,,,,,0.10000000000000009,418.3553102222504,False,-0.5,Below Target
2003-03-01,1.5,2003,3,March,1.5,-0.6,0.3,1.5,,,,,,,,,,,,,0.10000000000000009,419.00325436002817,False,-0.5,Below Target
2003-03-01,1.5,2003,3,March,1.6,-0.3,0.3,1.5,,,,,,,,,,,,,0.19999999999999996,419.65200842797816,False,-0.5,Below Target
2003-04-01,1.4,2003,4,April,1.5,0.3,0.5,-1.4,,,,,,,,,,,,,0.09999999999999987,420.25826910447756,False,-0.6000000000000001,Below Target
2003-05-01,1.3,2003,5,May,1.3,1.2,0.0,1.3,,,,,,,,,,,,,0.0,420.8218822293407,False,-0.7,Below Target
2003-06-01,1.3,2003,6,June,1.3,1.4,-0.2,-0.6,,,,,,,,,,,,,0.0,421.3861059350892,False,-0.7,Below Target
2003-06-01,1.3,2003,6,June,1.3,1.0,-0.2,-0.6,,,,,,,,,,,,,-0.30000000000000004,421.9509408831855,False,-0.7,Below Target
2003-06-01,1.3,2003,6,June,1.2,1.0,-0.2,-0.6,,,,,,,,,,,,,-0.19999999999999996,422.51638773580896,False,-0.7,Below Target
2003-06-01,1.3,2003,6,June,1.2,1.4,-0.2,-0.6,,,,,,,,,,,,,-0.19999999999999996,423.082447155856,False,-0.7,Below Target
2003-06-01,1.1,2003,6,June,1.3,1.0,-0.2,-0.6,,,,,,,,,,,,,-0.3999999999999999,423.5619393990822,False,-0.8999999999999999,Below Target
2003-06-01,1.1,2003,6,June,1.3,1.4,-0.2,-0.6,,,,,,,,,,,,,-0.3999999999999999,424.0418711768647,False,-0.8999999999999999,Below Target
2003-06-01,1.1,2003,6,June,1.2,1.0,-0.2,-0.6,,,,,,,,,,,,,-0.3999999999999999,424.5222428921101,False,-0.8999999999999999,Below Target
2003-06-01,1.1,2003,6,June,1.2,1.4,-0.2,-0.6,,,,,,,,,,,,,-0.3999999999999999,425.0030549480946,False,-0.8999999999999999,Below Target
2003-07-01,1.3,2003,7,July,1.3,1.5,-0.1,-1.1,,,,,,,,,,,,,-0.19999999999999996,425.5718082576217,False,-0.7,Below Target
2003-08-01,1.4,2003,8,August,1.4,1.6,0.3,0.3,,,,,,,,,,,,,-0.10000000000000009,426.1849753672556,False,-0.6000000000000001,Below Target
2003-09-01,1.4,2003,9,September,1.4,2.2,0.2,1.1,,,,,,,,,,,,,0.0,426.79885783851745,False,-0.6000000000000001,Below Target
2003-09-01,1.4,2003,9,September,1.4,1.8,0.2,1.1,,,,,,,,,,,,,0.09999999999999987,427.4134565059957,False,-0.6000000000000001,Below Target
2003-09-01,1.4,2003,9,September,1.3,2.2,0.2,1.1,,,,,,,,,,,,,0.09999999999999987,428.0287722052527,False,-0.6000000000000001,Below Target
2003-09-01,1.4,2003,9,September,1.3,1.8,0.2,1.1,,,,,,,,,,,,,0.09999999999999987,428.6448057728256,False,-0.6000000000000001,Below Target
2003-09-01,1.4,2003,9,September,1.4,2.2,0.2,1.1,,,,,,,,,,,,,0.09999999999999987,429.26155804622726,False,-0.6000000000000001,Below Target
2003-09-01,1.4,2003,9,September,1.4,1.8,0.2,1.1,,,,,,,,,,,,,0.09999999999999987,429.8790298639479,False,-0.6000000000000001,Below Target
2003-09-01,1.4,2003,9,September,1.3,1.8,0.2,1.1,,,,,,,,,,,,,0.2999999999999998,430.4972220654559,False,-0.6000000000000001,Below Target
2003-09-01,1.4,2003,9,September,1.3,2.2,0.2,1.1,,,,,,,,,,,,,0.2999999999999998,431.116135491199,False,-0.6000000000000001,Below Target
2003-10-01,1.4,2003,10,October,1.3,2.2,0.1,-0.8,,,,,,,,,,,,,0.2999999999999998,431.7357709826054,False,-0.6000000000000001,Below Target
2003-11-01,1.3,2003,11,November,1.3,2.6,0.0,0.8,,,,,,,,,,,,,0.19999999999999996,432.31181806783655,False,-0.7,Below Target
2003-12-01,1.3,2003,12,December,1.3,2.9,0.3,1.2,,,,,,,,,,,,,0.0,432.8884892040767,False,-0.7,Below Target
2003-12-01,1.3,2003,12,December,1.3,2.6,0.3,1.2,,,,,,,,,,,,,-0.09999999999999987,433.46578506738115,False,-0.7,Below Target
2003-12-01,1.3,2003,12,December,1.3,2.9,0.3,1.2,,,,,,,,,,,,,-0.09999999999999987,434.0437063345375,False,-0.7,Below Target
2003-12-01,1.3,2003,12,December,1.3,2.6,0.3,1.2,,,,,,,,,,,,,-0.09999999999999987,434.6222536830665,False,-0.7,Below Target
2003-12-01,1.3,2003,12,December,1.3,2.9,0.3,1.2,,,,,,,,,,,,,-0.09999999999999987,435.2014277912231,False,-0.7,Below Target
2003-12-01,1.3,2003,12,December,1.3,2.6,0.3,1.2,,,,,,,,,,,,,-0.09999999999999987,435.781229337997,False,-0.7,Below Target
2003-12-01,1.3,2003,12,December,1.3,2.9,0.3,1.2,,,,,,,,,,,,,-0.09999999999999987,436.3616590031132,False,-0.7,Below Target
2003-12-01,1.3,2003,12,December,1.3,2.6,0.3,1.2,,,,,,,,,,,,,-0.09999999999999987,436.9427174670332,False,-0.7,Below Target
2004-01-01,1.4,2004,1,January,1.5,2.6,-0.3,-2.8,,,,,,,,,,,,,0.0,437.5691506374115,False,-0.6000000000000001,Below Target
2004-01-01,1.4,2004,1,January,1.5,0.7,-0.3,-2.8,,,,,,,,,,,,,0.0,438.19631464648853,False,-0.6000000000000001,Below Target
2004-01-01,1.4,2004,1,January,1.4,2.6,-0.3,-2.8,,,,,,,,,,,,,0.0,438.82421034690947,False,-0.6000000000000001,Below Target
2004-01-01,1.4,2004,1,January,1.4,0.7,-0.3,-2.8,,,,,,,,,,,,,0.09999999999999987,439.45283859231427,False,-0.6000000000000001,Below Target
2004-01-01,1.3,2004,1,January,1.4,2.6,-0.3,-2.8,,,,,,,,,,,,,0.0,440.03724583412264,False,-0.7,Below Target
2004-01-01,1.3,2004,1,January,1.5,0.7,-0.3,-2.8,,,,,,,,,,,,,0.0,440.6222861837763,False,-0.7,Below Target
2004-01-01,1.3,2004,1,January,1.4,0.7,-0.3,-2.8,,,,,,,,,,,,,0.0,441.20796032714196,False,-0.7,Below Target
2004-01-01,1.3,2004,1,January,1.5,2.6,-0.3,-2.8,,,,,,,,,,,,,0.0,441.7942689508297,False,-0.7,Below Target
2004-02-01,1.3,2004,2,February,1.4,2.2,0.2,1.1,,,,,,,,,,,,,0.0,442.38121274219304,False,-0.7,Below Target
2004-03-01,1.1,2004,3,March,1.3,1.9,0.1,0.6,,,,,,,,,,,,,-0.19999999999999996,442.8783955205401,False,-0.8999999999999999,Below Target
2004-03-01,1.1,2004,3,March,1.2,2.3,0.1,0.6,,,,,,,,,,,,,-0.19999999999999996,443.3760340497673,False,-0.8999999999999999,Below Target
2004-03-01,1.1,2004,3,March,1.3,2.3,0.1,0.6,,,,,,,,,,,,,-0.19999999999999996,443.87412874764624,False,-0.8999999999999999,Below Target
2004-03-01,1.1,2004,3,March,1.2,1.9,0.1,0.6,,,,,,,,,,,,,-0.2999999999999998,444.3726800323316,False,-0.8999999999999999,Below Target
2004-03-01,1.3,2004,3,March,1.2,2.3,0.1,0.6,,,,,,,,,,,,,-0.09999999999999987,444.96241710236666,False,-0.7,Below Target
2004-03-01,1.3,2004,3,March,1.3,1.9,0.1,0.6,,,,,,,,,,,,,-0.09999999999999987,445.55279305422755,False,-0.7,Below Target
2004-03-01,1.3,2004,3,March,1.3,2.3,0.1,0.6,,,,,,,,,,,,,-0.09999999999999987,446.14380858003625,False,-0.7,Below Target
2004-03-01,1.3,2004,3,March,1.2,1.9,0.1,0.6,,,,,,,,,,,,,0.0,446.73546437266464,False,-0.7,Below Target
2004-04-01,1.1,2004,4,April,1.1,1.3,0.5,-0.4,,,,,,,,,,,,,-0.19999999999999996,447.2366385483396,False,-0.8999999999999999,Below Target
2004-05-01,1.5,2004,5,May,1.4,1.0,0.3,0.8,,,,,,,,,,,,,0.19999999999999996,447.92068434652504,False,-0.5,Below Target
2004-06-01,1.6,2004,6,June,1.5,0.8,0.0,-0.1,,,,,,,,,,,,,0.30000000000000004,448.65124525898705,False,-0.3999999999999999,Below Target
2004-06-01,1.6,2004,6,June,1.5,1.0,0.0,-0.1,,,,,,,,,,,,,0.30000000000000004,449.3827802526658,False,-0.3999999999999999,Below Target
2004-06-01,1.6,2004,6,June,1.3,0.8,0.0,-0.1,,,,,,,,,,,,,0.5,450.11529062633605,False,-0.3999999999999999,Below Target
2004-06-01,1.6,2004,6,June,1.3,1.0,0.0,-0.1,,,,,,,,,,,,,0.5,450.84877768050455,False,-0.3999999999999999,Below Target
2004-06-01,1.4,2004,6,June,1.5,0.8,0.0,-0.1,,,,,,,,,,,,,0.2999999999999998,451.4914345877986,False,-0.6000000000000001,Below Target
2004-06-01,1.4,2004,6,June,1.5,1.0,0.0,-0.1,,,,,,,,,,,,,0.2999999999999998,452.13484126148444,False,-0.6000000000000001,Below Target
2004-06-01,1.4,2004,6,June,1.3,0.8,0.0,-0.1,,,,,,,,,,,,,0.09999999999999987,452.77899857628955,False,-0.6000000000000001,Below Target
2004-06-01,1.4,2004,6,June,1.3,1.0,0.0,-0.1,,,,,,,,,,,,,0.09999999999999987,453.4239074079619,False,-0.6000000000000001,Below Target
2004-07-01,1.4,2004,7,July,1.4,0.1,-0.2,-2.1,,,,,,,,,,,,,0.09999999999999987,454.0695686332713,False,-0.6000000000000001,Below Target
2004-08-01,1.3,2004,8,August,1.4,-0.2,0.2,0.5,,,,,,,,,,,,,0.0,454.6698106659573,False,-0.7,Below Target
2004-09-01,1.3,2004,9,September,1.3,-0.2,0.1,1.1,,,,,,,,,,,,,0.19999999999999996,455.2707029608454,False,-0.7,Below Target
2004-09-01,1.3,2004,9,September,1.3,-0.7,0.1,1.1,,,,,,,,,,,,,-0.19999999999999996,455.8722462223863,False,-0.7,Below Target
2004-09-01,1.3,2004,9,September,1.2,-0.2,0.1,1.1,,,,,,,,,,,,,-0.30000000000000004,456.4744411557939,False,-0.7,Below Target
2004-09-01,1.3,2004,9,September,1.2,-0.7,0.1,1.1,,,,,,,,,,,,,-0.30000000000000004,457.077288467046,False,-0.7,Below Target
2004-09-01,1.1,2004,9,September,1.3,-0.2,0.1,1.1,,,,,,,,,,,,,-0.5,457.5879426481408,False,-0.8999999999999999,Below Target
2004-09-01,1.1,2004,9,September,1.3,-0.7,0.1,1.1,,,,,,,,,,,,,-0.5,458.0990649289016,False,-0.8999999999999999,Below Target
2004-09-01,1.1,2004,9,September,1.2,-0.2,0.1,1.1,,,,,,,,,,,,,-0.2999999999999998,458.6106557384197,False,-0.8999999999999999,Below Target
2004-09-01,1.1,2004,9,September,1.2,-0.7,0.1,1.1,,,,,,,,,,,,,-0.2999999999999998,459.12271550618,False,-0.8999999999999999,Below Target
2004-10-01,1.2,2004,10,October,1.3,-0.6,0.3,-0.8,,,,,,,,,,,,,-0.19999999999999996,459.68183822168606,False,-0.8,Below Target
2004-11-01,1.5,2004,11,November,1.5,-0.5,0.2,0.8,,,,,,,,,,,,,0.10000000000000009,460.3814405194631,False,-0.5,Below Target
2004-12-01,1.4,2004,12,December,1.5,-0.1,0.5,2.3,,,,,,,,,,,,,0.0,461.0352188667359,False,-0.6000000000000001,Below Target
2004-12-01,1.4,2004,12,December,1.8,-0.4,0.5,2.3,,,,,,,,,,,,,0.09999999999999987,461.68975995541376,False,-0.6000000000000001,Below Target
2004-12-01,1.4,2004,12,December,1.8,-0.1,0.5,2.3,,,,,,,,,,,,,0.09999999999999987,462.34506467536175,False,-0.6000000000000001,Below Target
2004-12-01,1.4,2004,12,December,1.5,-0.4,0.5,2.3,,,,,,,,,,,,,0.09999999999999987,463.0011339174831,False,-0.6000000000000001,Below Target
2004-12-01,1.7,2004,12,December,1.5,-0.1,0.5,2.3,,,,,,,,,,,,,0.3999999999999999,463.7987188571995,False,-0.30000000000000004,Below Target
2004-12-01,1.7,2004,12,December,1.8,-0.1,0.5,2.3,,,,,,,,,,,,,0.3999999999999999,464.59743370891385,False,-0.30000000000000004,Below Target
2004-12-01,1.7,2004,12,December,1.5,-0.4,0.5,2.3,,,,,,,,,,,,,0.5999999999999999,465.39728007333474,False,-0.30000000000000004,Below Target
2004-12-01,1.7,2004,12,December,1.8,-0.4,0.5,2.3,,,,,,,,,,,,,0.5999999999999999,466.1982595534386,False,-0.30000000000000004,Below Target
2005-01-01,2.1,2005,1,January,2.1,1.5,-0.4,-4.0,,,,,,,,,,,,,1.0,467.18910650765713,True,0.10000000000000009,On Target
2005-01-01,2.1,2005,1,January,2.1,0.4,-0.4,-4.0,,,,,,,,,,,,,1.0,468.18168744404545,True,0.10000000000000009,On Target
2005-01-01,2.1,2005,1,January,1.7,1.5,-0.4,-4.0,,,,,,,,,,,,,0.9000000000000001,469.1760053970725,True,0.10000000000000009,On Target
2005-01-01,2.1,2005,1,January,1.7,0.4,-0.4,-4.0,,,,,,,,,,,,,0.6000000000000001,470.17206340651734,True,0.10000000000000009,On Target
2005-01-01,1.6,2005,1,January,2.1,1.5,-0.4,-4.0,,,,,,,,,,,,,0.20000000000000018,470.93229282439273,False,-0.3999999999999999,Below Target
2005-01-01,1.6,2005,1,January,2.1,0.4,-0.4,-4.0,,,,,,,,,,,,,0.20000000000000018,471.6935358814919,False,-0.3999999999999999,Below Target
2005-01-01,1.6,2005,1,January,1.7,1.5,-0.4,-4.0,,,,,,,,,,,,,0.20000000000000018,472.455793929334,False,-0.3999999999999999,Below Target
2005-01-01,1.6,2005,1,January,1.7,0.4,-0.4,-4.0,,,,,,,,,,,,,0.20000000000000018,473.2190683212398,False,-0.3999999999999999,Below Target
2005-02-01,1.7,2005,2,February,1.7,0.8,0.2,0.4,,,,,,,,,,,,,0.0,474.03112866802815,False,-0.30000000000000004,Below Target
